TrendID,ProductGroupID,TrendDescription,StartDate,EndDate,Region,SalesForecast,CompetitorAnalysis,MarketGrowthRate,CustomerSentiment,TrendScore
829,9,Trend 829,01/31/2092,01/31/2093,East,71157,Competitive,0.03563500349064761,Negative,1
830,4,Trend 830,02/29/2092,02/28/2093,East,94641,Competitive,0.03446227472469592,Positive,4
831,6,Trend 831,03/31/2092,03/31/2093,East,50621,Non-competitive,0.010180027054758853,Negative,6
832,3,Trend 832,04/30/2092,04/30/2093,South,99447,Competitive,0.018868510957649777,Neutral,9
833,1,Trend 833,05/31/2092,05/31/2093,East,64474,Competitive,0.022203734265311782,Positive,8
834,8,Trend 834,06/30/2092,06/30/2093,South,56198,Non-competitive,0.02434241856062769,Neutral,2
835,9,Trend 835,07/31/2092,07/31/2093,West,115101,Non-competitive,0.05007822423538288,Neutral,3
836,2,Trend 836,08/31/2092,08/31/2093,North,137674,Non-competitive,0.08327222332514382,Neutral,9
837,5,Trend 837,09/30/2092,09/30/2093,East,80381,Non-competitive,0.08310683038316029,Negative,6
838,7,Trend 838,10/31/2092,10/31/2093,North,75211,Competitive,0.09189906595142033,Positive,4
839,2,Trend 839,11/30/2092,11/30/2093,North,52792,Competitive,0.04992328347583004,Neutral,9
840,7,Trend 840,12/31/2092,12/31/2093,East,55271,Non-competitive,0.0737839457150512,Neutral,9
841,4,Trend 841,01/31/2093,01/31/2094,East,52129,Competitive,0.05395007063084039,Negative,9
842,5,Trend 842,02/28/2093,02/28/2094,East,84663,Competitive,0.01448583023210689,Positive,1
843,4,Trend 843,03/31/2093,03/31/2094,West,128161,Competitive,0.01723882905725924,Neutral,3
844,8,Trend 844,04/30/2093,04/30/2094,South,51617,Competitive,0.03213481016945252,Neutral,1
845,4,Trend 845,05/31/2093,05/31/2094,North,81776,Competitive,0.09834595557607151,Positive,5
846,9,Trend 846,06/30/2093,06/30/2094,East,121566,Non-competitive,0.07227255063491064,Negative,3
847,4,Trend 847,07/31/2093,07/31/2094,South,127854,Competitive,0.034120682367158844,Neutral,6
848,5,Trend 848,08/31/2093,08/31/2094,East,96202,Non-competitive,0.07356369200961846,Negative,7
849,5,Trend 849,09/30/2093,09/30/2094,East,141239,Non-competitive,0.06952115209434127,Positive,8
850,5,Trend 850,10/31/2093,10/31/2094,North,67280,Non-competitive,0.013896114478651673,Positive,8
851,7,Trend 851,11/30/2093,11/30/2094,South,83445,Non-competitive,0.04253388261775642,Neutral,3
852,4,Trend 852,12/31/2093,12/31/2094,West,118802,Competitive,0.07963551850620644,Positive,6
853,1,Trend 853,01/31/2094,01/31/2095,West,138552,Non-competitive,0.01706706233506932,Neutral,9
854,5,Trend 854,02/28/2094,02/28/2095,North,123898,Non-competitive,0.08959457050982844,Positive,6
855,7,Trend 855,03/31/2094,03/31/2095,South,59789,Non-competitive,0.09377814666291025,Neutral,1
856,5,Trend 856,04/30/2094,04/30/2095,North,83554,Competitive,0.08677769611509009,Neutral,9
857,4,Trend 857,05/31/2094,05/31/2095,West,95440,Competitive,0.020563984369085322,Positive,7
858,1,Trend 858,06/30/2094,06/30/2095,South,114685,Competitive,0.060865613353172074,Positive,9
859,7,Trend 859,07/31/2094,07/31/2095,South,139682,Competitive,0.07368039530490009,Negative,2
860,3,Trend 860,08/31/2094,08/31/2095,North,100631,Competitive,0.08991820809461583,Positive,4
861,3,Trend 861,09/30/2094,09/30/2095,East,105110,Competitive,0.018619842636983158,Negative,9
862,1,Trend 862,10/31/2094,10/31/2095,West,70448,Non-competitive,0.08341935260943956,Negative,2
863,2,Trend 863,11/30/2094,11/30/2095,West,93829,Competitive,0.03502146985019038,Neutral,4
864,3,Trend 864,12/31/2094,12/31/2095,South,74951,Competitive,0.06330586471893225,Neutral,8
865,5,Trend 865,01/31/2095,01/31/2096,East,123130,Non-competitive,0.07478161384365277,Neutral,4
866,7,Trend 866,02/28/2095,02/29/2096,West,119928,Competitive,0.07993172344243758,Neutral,4
867,1,Trend 867,03/31/2095,03/31/2096,East,69429,Non-competitive,0.036519836409898254,Neutral,5
868,7,Trend 868,04/30/2095,04/30/2096,East,110584,Non-competitive,0.06466388850539874,Neutral,5
869,1,Trend 869,05/31/2095,05/31/2096,South,80684,Non-competitive,0.035872558678209744,Positive,8
870,1,Trend 870,06/30/2095,06/30/2096,West,89839,Competitive,0.09984850752560227,Neutral,4
871,3,Trend 871,07/31/2095,07/31/2096,South,89172,Competitive,0.08330550471481157,Positive,7
872,7,Trend 872,08/31/2095,08/31/2096,East,138093,Non-competitive,0.04725801246424308,Positive,9
873,5,Trend 873,09/30/2095,09/30/2096,North,112115,Non-competitive,0.08912279670978124,Neutral,2
874,2,Trend 874,10/31/2095,10/31/2096,West,140019,Competitive,0.07592510035976084,Negative,6
875,6,Trend 875,11/30/2095,11/30/2096,South,145134,Non-competitive,0.09358722376549805,Negative,6
876,9,Trend 876,12/31/2095,12/31/2096,North,74879,Non-competitive,0.02544496248222318,Neutral,2
877,3,Trend 877,01/31/2096,01/31/2097,East,117407,Competitive,0.036535150442878674,Neutral,1
878,3,Trend 878,02/29/2096,02/28/2097,South,87511,Non-competitive,0.0184363008467178,Negative,3
879,7,Trend 879,03/31/2096,03/31/2097,North,101636,Competitive,0.038618292851084146,Positive,4
880,6,Trend 880,04/30/2096,04/30/2097,West,128601,Non-competitive,0.04430697523718843,Positive,6
881,2,Trend 881,05/31/2096,05/31/2097,West,113283,Competitive,0.06694412856568782,Positive,7
882,3,Trend 882,06/30/2096,06/30/2097,North,70827,Non-competitive,0.052436794451372455,Positive,5
883,8,Trend 883,07/31/2096,07/31/2097,West,120259,Competitive,0.07459020826993423,Positive,8
884,7,Trend 884,08/31/2096,08/31/2097,East,68251,Competitive,0.034230118015154305,Neutral,9
885,8,Trend 885,09/30/2096,09/30/2097,South,82142,Competitive,0.025575104726396604,Neutral,7
886,5,Trend 886,10/31/2096,10/31/2097,North,70925,Competitive,0.04412103424978288,Positive,1
887,6,Trend 887,11/30/2096,11/30/2097,East,133240,Competitive,0.04942732936850692,Negative,2
888,8,Trend 888,12/31/2096,12/31/2097,North,148060,Competitive,0.04799139110342503,Neutral,6
889,3,Trend 889,01/31/2097,01/31/2098,South,106347,Non-competitive,0.09222127179953726,Positive,8
890,4,Trend 890,02/28/2097,02/28/2098,North,141564,Competitive,0.03426103165122589,Negative,5
891,8,Trend 891,03/31/2097,03/31/2098,East,89671,Non-competitive,0.04168390624256413,Negative,8
892,5,Trend 892,04/30/2097,04/30/2098,North,65798,Non-competitive,0.029368869414699433,Negative,5
893,2,Trend 893,05/31/2097,05/31/2098,West,63456,Competitive,0.04347307102638456,Positive,2
894,6,Trend 894,06/30/2097,06/30/2098,North,52906,Non-competitive,0.04508698517479982,Negative,7
895,9,Trend 895,07/31/2097,07/31/2098,East,133345,Non-competitive,0.06178843514006871,Neutral,7
896,4,Trend 896,08/31/2097,08/31/2098,South,128523,Non-competitive,0.035052848076019875,Negative,5
897,2,Trend 897,09/30/2097,09/30/2098,West,89130,Non-competitive,0.03335430776570633,Neutral,7
898,1,Trend 898,10/31/2097,10/31/2098,South,149192,Non-competitive,0.07471552555508715,Negative,9
899,9,Trend 899,11/30/2097,11/30/2098,East,141639,Non-competitive,0.09191608368152901,Negative,3
900,9,Trend 900,12/31/2097,12/31/2098,East,139183,Competitive,0.02098871376070974,Negative,8
901,5,Trend 901,01/31/2098,01/31/2099,West,50549,Non-competitive,0.026406007367498638,Negative,2
902,5,Trend 902,02/28/2098,02/28/2099,East,53528,Non-competitive,0.021979868038831285,Negative,6
903,3,Trend 903,03/31/2098,03/31/2099,East,50979,Competitive,0.07152469145240475,Neutral,4
904,7,Trend 904,04/30/2098,04/30/2099,West,121535,Competitive,0.02926087954368943,Positive,4
905,9,Trend 905,05/31/2098,05/31/2099,North,142113,Competitive,0.06441144429757364,Negative,8
906,6,Trend 906,06/30/2098,06/30/2099,South,56311,Competitive,0.028151086132268473,Positive,9
907,8,Trend 907,07/31/2098,07/31/2099,South,112891,Competitive,0.08359814743238121,Negative,2
908,8,Trend 908,08/31/2098,08/31/2099,South,139926,Competitive,0.03844964190323783,Positive,5
909,8,Trend 909,09/30/2098,09/30/2099,West,103722,Non-competitive,0.07026550882172886,Negative,4
910,9,Trend 910,10/31/2098,10/31/2099,East,100633,Competitive,0.023386020652230482,Positive,3
911,9,Trend 911,11/30/2098,11/30/2099,East,51754,Competitive,0.03753509023775444,Negative,6
912,5,Trend 912,12/31/2098,12/31/2099,East,61308,Non-competitive,0.03675173007715088,Negative,7
913,7,Trend 913,01/31/2099,01/31/2100,North,78126,Non-competitive,0.0671571939290544,Positive,2
914,3,Trend 914,02/28/2099,02/28/2100,West,82272,Competitive,0.07127924744110031,Neutral,1
915,4,Trend 915,03/31/2099,03/31/2100,South,126378,Non-competitive,0.08607237818534413,Positive,6
916,5,Trend 916,04/30/2099,04/30/2100,East,97735,Competitive,0.026501221609203096,Positive,9
917,4,Trend 917,05/31/2099,05/31/2100,East,121084,Non-competitive,0.07843867878757947,Negative,3
918,6,Trend 918,06/30/2099,06/30/2100,South,74949,Competitive,0.07407454620514237,Positive,7
919,3,Trend 919,07/31/2099,07/31/2100,East,105253,Competitive,0.060178952266972535,Positive,7
920,7,Trend 920,08/31/2099,08/31/2100,South,139904,Competitive,0.06851466876841161,Neutral,6
921,7,Trend 921,09/30/2099,09/30/2100,North,118625,Competitive,0.01809955927294275,Neutral,5
922,1,Trend 922,10/31/2099,10/31/2100,North,94774,Non-competitive,0.023218823415031425,Negative,5
923,5,Trend 923,11/30/2099,11/30/2100,East,114819,Competitive,0.04740145486449723,Neutral,9
924,8,Trend 924,12/31/2099,12/31/2100,South,85888,Non-competitive,0.07402336194709225,Positive,7
925,4,Trend 925,01/31/2100,01/31/2101,West,56918,Competitive,0.02510390472612349,Positive,9
926,8,Trend 926,02/28/2100,02/28/2101,North,148508,Competitive,0.04500812253018776,Neutral,7
927,7,Trend 927,03/31/2100,03/31/2101,South,54858,Competitive,0.05481513584986836,Neutral,4
928,6,Trend 928,04/30/2100,04/30/2101,East,130235,Competitive,0.09415411542218878,Neutral,5
929,1,Trend 929,05/31/2100,05/31/2101,North,121362,Non-competitive,0.0149676623789055,Neutral,8
930,3,Trend 930,06/30/2100,06/30/2101,East,59459,Competitive,0.08461067418537369,Negative,2
931,4,Trend 931,07/31/2100,07/31/2101,North,95526,Competitive,0.09857438613089062,Neutral,8
932,3,Trend 932,08/31/2100,08/31/2101,East,119795,Non-competitive,0.03405453521679,Neutral,3
933,6,Trend 933,09/30/2100,09/30/2101,North,114462,Competitive,0.09010515733966823,Neutral,2
934,2,Trend 934,10/31/2100,10/31/2101,South,59954,Competitive,0.03612701248978683,Neutral,8
935,8,Trend 935,11/30/2100,11/30/2101,East,91589,Competitive,0.08191067483769686,Negative,9
936,9,Trend 936,12/31/2100,12/31/2101,West,147127,Competitive,0.05138716311993127,Neutral,3
937,8,Trend 937,01/31/2101,01/31/2102,West,50379,Non-competitive,0.06378477839891832,Neutral,2
938,4,Trend 938,02/28/2101,02/28/2102,South,101366,Non-competitive,0.03130006390885922,Positive,8
939,2,Trend 939,03/31/2101,03/31/2102,South,103757,Non-competitive,0.07188534659447335,Negative,7
940,8,Trend 940,04/30/2101,04/30/2102,North,138575,Non-competitive,0.023381637950190735,Neutral,6
941,4,Trend 941,05/31/2101,05/31/2102,North,146741,Competitive,0.06037178491015957,Negative,3
942,8,Trend 942,06/30/2101,06/30/2102,North,111905,Competitive,0.05448960374896118,Neutral,5
943,4,Trend 943,07/31/2101,07/31/2102,South,55412,Non-competitive,0.08534853963544778,Negative,7
944,9,Trend 944,08/31/2101,08/31/2102,East,99968,Competitive,0.05333216638363598,Positive,8
945,8,Trend 945,09/30/2101,09/30/2102,South,51411,Competitive,0.08062578639880563,Negative,4
946,5,Trend 946,10/31/2101,10/31/2102,North,126723,Non-competitive,0.04602648760621982,Negative,3
947,9,Trend 947,11/30/2101,11/30/2102,North,136133,Competitive,0.037711534008781473,Neutral,6
948,6,Trend 948,12/31/2101,12/31/2102,North,99651,Non-competitive,0.08085044227398465,Negative,9
949,7,Trend 949,01/31/2102,01/31/2103,South,93440,Non-competitive,0.047661783752028244,Negative,8
950,1,Trend 950,02/28/2102,02/28/2103,West,122323,Competitive,0.054708945509200156,Negative,3
951,4,Trend 951,03/31/2102,03/31/2103,South,56488,Non-competitive,0.06195902781918962,Positive,7
952,4,Trend 952,04/30/2102,04/30/2103,South,95881,Non-competitive,0.08376991641003957,Negative,1
953,6,Trend 953,05/31/2102,05/31/2103,North,82599,Competitive,0.06231879771640475,Positive,4
954,2,Trend 954,06/30/2102,06/30/2103,South,112271,Competitive,0.0465528612412729,Neutral,8
955,9,Trend 955,07/31/2102,07/31/2103,South,97190,Non-competitive,0.02445281456583185,Negative,3
956,6,Trend 956,08/31/2102,08/31/2103,South,85861,Non-competitive,0.0731900174422698,Positive,6
957,3,Trend 957,09/30/2102,09/30/2103,North,93120,Non-competitive,0.08949095394866513,Positive,5
958,4,Trend 958,10/31/2102,10/31/2103,East,108913,Non-competitive,0.019754099911373696,Negative,9
959,4,Trend 959,11/30/2102,11/30/2103,North,88175,Competitive,0.05195925782317735,Positive,2
960,8,Trend 960,12/31/2102,12/31/2103,East,139924,Competitive,0.09410819546611315,Neutral,7
961,7,Trend 961,01/31/2103,01/31/2104,North,100759,Competitive,0.06071582507276538,Neutral,5
962,9,Trend 962,02/28/2103,02/29/2104,South,72629,Non-competitive,0.05907281626963273,Positive,2
963,8,Trend 963,03/31/2103,03/31/2104,West,90133,Non-competitive,0.01571279948903286,Neutral,3
964,9,Trend 964,04/30/2103,04/30/2104,West,143798,Non-competitive,0.05817701616659538,Negative,2
965,3,Trend 965,05/31/2103,05/31/2104,East,54091,Competitive,0.06890871734379443,Positive,2
966,8,Trend 966,06/30/2103,06/30/2104,North,88453,Competitive,0.02319326610698301,Negative,6
967,8,Trend 967,07/31/2103,07/31/2104,East,65116,Competitive,0.09607282548821619,Neutral,6
968,9,Trend 968,08/31/2103,08/31/2104,South,94916,Competitive,0.027653571274900847,Positive,4
969,8,Trend 969,09/30/2103,09/30/2104,North,76212,Competitive,0.07065333942021479,Positive,4
970,3,Trend 970,10/31/2103,10/31/2104,South,90672,Non-competitive,0.034690703806737964,Positive,6
971,4,Trend 971,11/30/2103,11/30/2104,East,93281,Competitive,0.019758775044868712,Neutral,8
972,8,Trend 972,12/31/2103,12/31/2104,South,68653,Non-competitive,0.03348107233253942,Positive,8
973,1,Trend 973,01/31/2104,01/31/2105,West,142366,Non-competitive,0.04007366501662673,Negative,7
974,5,Trend 974,02/29/2104,02/28/2105,East,139661,Non-competitive,0.05182586895079205,Positive,2
975,1,Trend 975,03/31/2104,03/31/2105,West,82291,Competitive,0.031092079906133864,Negative,3
976,9,Trend 976,04/30/2104,04/30/2105,East,54922,Competitive,0.0754753497992747,Positive,8
977,5,Trend 977,05/31/2104,05/31/2105,North,55662,Competitive,0.08264719918216082,Neutral,9
978,3,Trend 978,06/30/2104,06/30/2105,South,108976,Competitive,0.08118780364422544,Negative,1
979,8,Trend 979,07/31/2104,07/31/2105,North,91078,Non-competitive,0.07441736935521102,Negative,8
980,9,Trend 980,08/31/2104,08/31/2105,West,145083,Competitive,0.03426789215449204,Negative,6
981,4,Trend 981,09/30/2104,09/30/2105,West,82107,Competitive,0.028941201193660816,Neutral,2
982,5,Trend 982,10/31/2104,10/31/2105,East,74394,Non-competitive,0.019821549541727344,Negative,8
983,1,Trend 983,11/30/2104,11/30/2105,East,136051,Non-competitive,0.04570129912624777,Negative,5
984,8,Trend 984,12/31/2104,12/31/2105,West,135924,Non-competitive,0.017853997615842953,Neutral,6
985,8,Trend 985,01/31/2105,01/31/2106,East,95478,Non-competitive,0.06898506908342278,Negative,1
986,9,Trend 986,02/28/2105,02/28/2106,North,71959,Non-competitive,0.09548460229261765,Neutral,6
987,8,Trend 987,03/31/2105,03/31/2106,East,79880,Competitive,0.07800699525212368,Negative,3
988,2,Trend 988,04/30/2105,04/30/2106,North,50583,Competitive,0.02052025543885532,Neutral,7
989,5,Trend 989,05/31/2105,05/31/2106,South,91443,Competitive,0.011843312384656177,Positive,5
990,9,Trend 990,06/30/2105,06/30/2106,North,50707,Non-competitive,0.040139994680771215,Negative,2
991,4,Trend 991,07/31/2105,07/31/2106,West,109453,Competitive,0.09935885410831329,Positive,2
992,5,Trend 992,08/31/2105,08/31/2106,West,107170,Non-competitive,0.03815485731793012,Neutral,6
993,3,Trend 993,09/30/2105,09/30/2106,North,57394,Non-competitive,0.07637570189147155,Negative,9
994,1,Trend 994,10/31/2105,10/31/2106,South,135461,Competitive,0.07448764389322536,Negative,2
995,2,Trend 995,11/30/2105,11/30/2106,East,56871,Competitive,0.06153018379257532,Neutral,8
996,3,Trend 996,12/31/2105,12/31/2106,East,128383,Non-competitive,0.04308814519026733,Negative,6
997,9,Trend 997,01/31/2106,01/31/2107,West,120144,Competitive,0.02874391246270793,Neutral,7
998,4,Trend 998,02/28/2106,02/28/2107,East,96657,Non-competitive,0.09819992947992723,Positive,8
999,7,Trend 999,03/31/2106,03/31/2107,North,137829,Non-competitive,0.0159304393004613,Neutral,6
1000,8,Trend 1000,04/30/2106,04/30/2107,East,100069,Competitive,0.031260497674339,Negative,4
